UC,LATITUDE,LONGITUDE
7384335,-25.4697,-49.21355
98094076,-25.55935,-49.21344
76633993,-25.33376,-49.21332
33777861,-25.49626,-49.21304
1946471,-25.43365,-49.21302
45331510,-25.5299,-49.21298
93346328,-25.94743,-49.21287
99239841,-25.31471,-49.21269
1940813,-25.39641,-49.21256
97071293,-25.52891,-49.21253
73426784,-25.52983,-49.21207
69056889,-25.42723,-49.2117
104387319,-25.31691,-49.21165
1946226,-25.48822,-49.21157
54988101,-25.5006,-49.21122
36056910,-25.43144,-49.21121
101578512,-25.43988,-49.21121
96903562,-25.46659,-49.21118
1940791,-25.42642,-49.21114
63954710,-25.42518,-49.21113
99820625,-25.53147,-49.21112
83675086,-25.56343,-49.21093
76792951,-25.36339,-49.21084
89408560,-25.5632,-49.21043
1940830,-25.42731,-49.21033
103464034,-25.56957,-49.2103
49027204,-25.53527,-49.21029
66198666,-25.40912,-49.21016
96639296,-25.36786,-49.21002
103473882,-25.50284,-49.20997
42808910,-25.55684,-49.20993
1940821,-25.42612,-49.2097
56083440,-25.56232,-49.20969
73986771,-25.4274,-49.20929
102889465,-25.40648,-49.20929
99955938,-25.52906,-49.20924
76059847,-25.48489,-49.20924
42507073,-25.4309,-49.20912
99500884,-25.49818,-49.20911
62731920,-25.45119,-49.20909
40301699,-25.43538,-49.20903
40490688,-25.53379,-49.20852
87013207,-25.38726,-49.20849
91563313,-25.39002,-49.20843
86156047,-25.45294,-49.20838
86380680,-25.39783,-49.20838
48171433,-25.46937,-49.20833
45917000,-25.52661,-49.2083
40435288,-25.51811,-49.20828
1946420,-25.43255,-49.20826
39261565,-25.65526,-49.20811
72277092,-25.36083,-49.20793
99680742,-25.36083,-49.20793
92055010,-25.36087,-49.20788
93618611,-25.36087,-49.20788
91540330,-25.36087,-49.20788
97887579,-25.28162,-49.20783
90749316,-25.36091,-49.20782
93381476,-25.36091,-49.20782
93572441,-25.36091,-49.20782
92054862,-25.36091,-49.20782
102319898,-25.36094,-49.20777
102318212,-25.36094,-49.20777
42563534,-25.46601,-49.20775
31058728,-25.41291,-49.2077
78602394,-25.52901,-49.20739
93253087,-25.55467,-49.20725
78034647,-25.54959,-49.20721
56920962,-25.53336,-49.20709
92062148,-25.55728,-49.20707
93940424,-25.55735,-49.20691
95554114,-25.3941,-49.2068
85374482,-25.40113,-49.20672
98335359,-25.46893,-49.20653
62939815,-25.53675,-49.20645
44800916,-25.37353,-49.20631
64972054,-25.55775,-49.20617
67524982,-25.37309,-49.20609
85098280,-25.52232,-49.20609
19450737,-25.47725,-49.20608
62300008,-25.5583,-49.20577
97425907,-25.50498,-49.20568
80702848,-25.4862,-49.20562
92361587,-25.71514,-49.20561
89152859,-25.34355,-49.2056
92442978,-25.37227,-49.20551
69449457,-25.55789,-49.20524
96148390,-25.54037,-49.20498
42122007,-25.47683,-49.20487
77538684,-25.5381,-49.20484
78296471,-25.53797,-49.20478
89868170,-25.53783,-49.20471
77537017,-25.53783,-49.20471
77538242,-25.53775,-49.20467
77253396,-25.53766,-49.20464
104890061,-25.53766,-49.20464
77868587,-25.53774,-49.20427
77586263,-25.53784,-49.20423
78150663,-25.53809,-49.20421
82515697,-25.46176,-49.2042
79541070,-25.53799,-49.20413
37134566,-25.51453,-49.20394
1940546,-25.39465,-49.20388
61747394,-25.53752,-49.20388
48972860,-25.53415,-49.20356
67756425,-25.54065,-49.20332
98258125,-25.53779,-49.20318
62464469,-25.53655,-49.20303
35040360,-25.57137,-49.20301
7062206,-25.37228,-49.20295
37647237,-25.54127,-49.20295
91077257,-25.42405,-49.20289
39162010,-25.38835,-49.20252
87516144,-25.52932,-49.20249
94601070,-25.45597,-49.20246
99650878,-25.53688,-49.20244
70043760,-25.51434,-49.20234
90067029,-25.54624,-49.20232
85462462,-25.53876,-49.20229
47307226,-25.54026,-49.20229
60398850,-25.41511,-49.20228
91660017,-25.52844,-49.20212
48264083,-25.5316,-49.20202
75745674,-25.42105,-49.20197
69854190,-25.51544,-49.2015
91604770,-25282,-49.20147
77255330,-25.40581,-49.20142
47588403,-25.51763,-49.20138
66478111,-25.43877,-49.20138
96680857,-25.57381,-49.20126
76264033,-25.53728,-49.20113
97125741,-25.4382,-49.20105
28917030,-25.5387,-49.20104
99209020,-25.38732,-49.20095
80774075,-25.51891,-49.2008
94103046,-25.52636,-49.20076
93366418,-25.51656,-49.20074
104516330,-25.43429,-49.20066
38029057,-25.37212,-49.20061
96092408,-25.51933,-49.20061
92806937,-25.49788,-49.2006
45633355,-25.43315,-49.20057
81900538,-25.43658,-49.20057
71662839,-25.52014,-49.20046
103081216,-25.51867,-49.20041
7313764,-25.53685,-49.20039
101541457,-25.47988,-49.20038
102855293,-25.54479,-49.20022
67900631,-25.46561,-49.19989
82819700,-25.43337,-49.19968
70980560,-25.5388,-49.19966
70283680,-25.51717,-49.19958
83026843,-25.35137,-49.19956
94408963,-25.52134,-49.19948
48133256,-25.39035,-49.19933
100455301,-25.43057,-49.19932
90423836,-25.52176,-49.1993
47564520,-25.43254,-49.19929
38789574,-25.57097,-49.19912
62583603,-25.5408,-49.19912
71479457,-25.42831,-49.19895
89132726,-25.44115,-49.19892
79816665,-25.43388,-49.19872
85830372,-25.51872,-49.19864
1940538,-25.39213,-49.19841
42306795,-25.53921,-49.19836
103987789,-25.39046,-49.19819
95519076,-25.42868,-49.19819
95540121,-25.42868,-49.19819
70047030,-25.44782,-49.19817
78636493,-25.5711,-49.19792
40849520,-25.37451,-49.19789
92437141,-25.4383,-49.19778
41601882,-25.53856,-49.19774
67183417,-25.51998,-49.19772
82041768,-25.43153,-49.19756
80560202,-25.52655,-49.19749
76850129,-25.3907,-49.19748
39737594,-25.41281,-49.19747
98354221,-25.52614,-49.19746
96222840,-25.43155,-49.19734
79870600,-25.52187,-49.19716
97400785,-25.56046,-49.19711
64202283,-25.54295,-49.19702
89842650,-25.52866,-49.19701
83578978,-25.52866,-49.19701
85840084,-25.53886,-49.19699
47244640,-25.53293,-49.19698
60162864,-25.27517,-49.19696
26334364,-25.43224,-49.19691
71986928,-25.53071,-49.19683
77626559,-25.56036,-49.19674
62179489,-25.5397,-49.19669
68053070,-25.54173,-49.19659
80378030,-25.52655,-49.19652
56920717,-25.52086,-49.19652
94981949,-25.43512,-49.1965
93909454,-25.54043,-49.19645
39458172,-25.23526,-49.19633
94362955,-25.43026,-49.19633
91451108,-25.43105,-49.19632
85917923,-25.5393,-49.19629
70661928,-25.53157,-49.19619
103149180,-25.41254,-49.19615
91702747,-25.52791,-49.19613
102499071,-25.41125,-49.19612
89561562,-25.42887,-49.1961
92435742,-25.43728,-49.19603
91051061,-25.54097,-49.19595
33908311,-25.43241,-49.19589
84790814,-25.43477,-49.19573
102142963,-25.4123,-49.19572
74468863,-25.3903,-49.19567
102850860,-25.37598,-49.19563
96235160,-25.41114,-49.19563
40992322,-25.25112,-49.1956
92576877,-25.4241,-49.1955
58878122,-25.53928,-49.19547
99277301,-25.41078,-49.19544
82503281,-25.41987,-49.19538
99960290,-25.41735,-49.19531
71150269,-25.54217,-49.1952
45487235,-25.51508,-49.19519
75388065,-25.5676,-49.19506
97836630,-25.42106,-49.19506
64971902,-25.46749,-49.19492
41984137,-25.54047,-49.19483
58798781,-25.41666,-49.19481
73507024,-25.41896,-49.19476
47479620,-25.41471,-49.1947
100008135,-25.38451,-49.19469
19451024,-25.53209,-49.19468
86186787,-25.37483,-49.1946
92148956,-25.52912,-49.19451
104165529,-25.52757,-49.19447
45822239,-25.42613,-49.19437
19450907,-25.44763,-49.19421
47417072,-25.41164,-49.19413
98540343,-25.41541,-49.19413
7313713,-25.54834,-49.1941
99758342,-25.53607,-49.19405
48004936,-25.28197,-49.19388
105023604,-25.44441,-49.19386
93352409,-25.4174,-49.19385
105023680,-25.4445,-49.19383
77076036,-25.57153,-49.19382
35825448,-25.26837,-49.19381
62867954,-25.41173,-49.19374
65833627,-25.41631,-49.19373
84593156,-25.54136,-49.19368
77315820,-25.41581,-49.19362
94068780,-25.41101,-49.19354
98650645,-25.47916,-49.19349
47055502,-25.41698,-49.19348
40494586,-25.53389,-49.19337
52284379,-25.41654,-49.19335
85047783,-25.4302,-49.19331
91607809,-25.54988,-49.19331
7313837,-25.54199,-49.19326
94733309,-25.54987,-49.19323
31473490,-25.56609,-49.19321
77659333,-25.54975,-49.1932
58693912,-25.42983,-49.19317
45396345,-25.56651,-49.19299
90401735,-25.41707,-49.19297
91923735,-25.41342,-49.19294
73607886,-25.42614,-49.19289
93552637,-25554,-49.19287
45641056,-25.41637,-49.19273
56377827,-25.5265,-49.1927
92414974,-25.4252,-49.19267
43438903,-25.53321,-49.19267
68301901,-25.42426,-49.1926
54854105,-25.5359,-49.19259
96125225,-25.39111,-49.19255
44538723,-25.41608,-49.19253
74433520,-25.41358,-49.19245
91623464,-25.42675,-49.19244
56263406,-25.42666,-49.19244
49248707,-25.3708,-49.19239
77934474,-25.54252,-49.1923
21291020,-25.38866,-49.1923
101235011,-25.43198,-49.19223
103823832,-25.37017,-49.19223
46417001,-25.53154,-49.19222
72017686,-25.53154,-49.19222
79128416,-25.42906,-49.1922
70706379,-25.44503,-49.19219
40992160,-25.2486,-49.19219
31151647,-25.43118,-49.19213
67773168,-25.41758,-49.19208
97917958,-25.4201,-49.19202
99589001,-25.4198,-49.19198
102497133,-25.43177,-49.19184
100825567,-25.44364,-49.19184
57580316,-25.4189,-49.19181
65979265,-25.37181,-49.1918
30477310,-25.42725,-49.19178
95095675,-25.41266,-49.19177
62226720,-25.41266,-49.19167
43700632,-25.37469,-49.19167
103408045,-25.41469,-49.19165
94495866,-25.43455,-49.19163
62188828,-25.4506,-49.19161
99500531,-25.44301,-49.19161
55801790,-25.53188,-49.19158
51730146,-25.54128,-49.19157
38870673,-25.45842,-49.19157
44498845,-25.53842,-49.19156
70405859,-25.5257,-49.19149
61466131,-25.43415,-49.19148
60737824,-25.43981,-49.19147
57609179,-25.42576,-49.19146
42746221,-25.53301,-49.19123
76666026,-25.5552,-49.19111
103673490,-25.53655,-49.19108
95495576,-25.53375,-49.19103
47219750,-25.44929,-49.19101
100806783,-25.55427,-49.19099
89580613,-25.54113,-49.19097
41908244,-25.45386,-49.19095
92011349,-25.57115,-49.19093
81165064,-25.43074,-49.19093
87979543,-25.53499,-49.19089
96652551,-25.40507,-49.19089
95971777,-25.42598,-49.19082
89740548,-25.53034,-49.19079
76523969,-25.4144,-49.19074
19450753,-25.48297,-49.19073
43971547,-25.53088,-49.19066
100302050,-25.45595,-49.19056
38617455,-25.5257,-49.19055
45936820,-25.51696,-49.19052
68467761,-25.54071,-49.19047
71004793,-25.35602,-49.19041
81349513,-25.25151,-49.1904
47983213,-25.52387,-49.19039
100544878,-25.37229,-49.19035
102034435,-25.53476,-49.19033
96848359,-25.53476,-49.19033
91516404,-25.4556,-49.19032
35733896,-25.41654,-49.19026
84952709,-25.60402,-49.19017
22189734,-25.44958,-49.19013
69607796,-25.41557,-49.19012
85846996,-25.42023,-49.19008
70373949,-25.53156,-49.19002
55779280,-25.52959,-49.19002
68402198,-25.4409,-49.18992
59515686,-25.43515,-49.18991
59999560,-25.42246,-49.18988
31151787,-25.40795,-49.18987
65758200,-25.43599,-49.18986
79561055,-25.55498,-49.18984
89504380,-25.53674,-49.18983
47791144,-25.34425,-49.18978
79230458,-25.56437,-49.18977
35558385,-25.42027,-49.18969
93199260,-25.36882,-49.18962
96189134,-25.61585,-49.18958
92988172,-25.56432,-49.18956
34899685,-25.46023,-49.18954
62750178,-25.56478,-49.18953
46210377,-25.24972,-49.18948
47222298,-25.42566,-49.18947
98992724,-25.42186,-49.18941
79798942,-25.43934,-49.18939
98487159,-25.37992,-49.18937
84902337,-25.4506,-49.18935
49166921,-25.40118,-49.18925
72402679,-25.36148,-49.18916
95089748,-25.44472,-49.18913
60246049,-25.44454,-49.18899
48198579,-25.36196,-49.18897
84290528,-25.55573,-49.18893
47402555,-25.52613,-49.18893
42250170,-25.5644,-49.1889
100457150,-25.36923,-49.1889
62197479,-25.38877,-49.18885
84880937,-25.52802,-49.18884
71076689,-25.35239,-49.18883
49865536,-25.44696,-49.18883
92892507,-25.45179,-49.18878
76950174,-25.36774,-49.18876
31151663,-25.42465,-49.18874
82249326,-25.42744,-49.18872
104525479,-25.46025,-49.1887
75204010,-25.51938,-49.18868
35809329,-25.27589,-49.18866
93892640,-25.57078,-49.18861
69752583,-25.36863,-49.18857
83591826,-25.52855,-49.18854
72223529,-25.43225,-49.18854
104207310,-25.42298,-49.18847
73279056,-25.56383,-49.18841
103522182,-25.42194,-49.18834
24017361,-25.34872,-49.18829
44848544,-25.45067,-49.18828
82516928,-25.4216,-49.18828
46590595,-25528,-49.18822
92631185,-25.55811,-49.18821
19451059,-25.55624,-49.1882
36041041,-25.42088,-49.18819
38876094,-25.52664,-49.18818
48950912,-25.43169,-49.18795
52870464,-25.55633,-49.18794
37998447,-25.47214,-49.18793
99646579,-25.52896,-49.18789
69713936,-25.55838,-49.18787
52107647,-25.56478,-49.18785
69134723,-25.42716,-49.18784
99294885,-25.36378,-49.18783
97038261,-25.52972,-49.18783
31151876,-25.40209,-49.18781
92220126,-25.36373,-49.18777
39361780,-25.39269,-49.18771
31151779,-25.41726,-49.1877
82819971,-25.43954,-49.18769
92770517,-25.36365,-49.18769
98314998,-25.36757,-49.18766
68867573,-25.39482,-49.18763
61875996,-25.55755,-49.18762
45683638,-25.41984,-49.18761
100818390,-25.5175,-49.18758
41189981,-25391,-49.18755
41243692,-25.41804,-49.18744
98473395,-25.91825,-49.18743
69735794,-25.44875,-49.18735
90597362,-25.40929,-49.18734
104036770,-25.56584,-49.18719
100737153,-25.53477,-49.18711
94797226,-25.53477,-49.18711
95887920,-25.41945,-49.18711
51480972,-25.45443,-49.18707
67598935,-25.37618,-49.18706
84914831,-25.43227,-49.18706
48974250,-25.51712,-49.18687
45693013,-25.55764,-49.18674
100441548,-25.40986,-49.18668
91956137,-25.56659,-49.18666
13907107,-25.45453,-49.18663
103031332,-25.45453,-49.18663
102066159,-25.41267,-49.18658
95651993,-25.41267,-49.18658
68909110,-25.52994,-49.18648
95405232,-25.40921,-49.18645
27940934,-25.44836,-49.18642
42925037,-25.5568,-49.18641
91310636,-25.43387,-49.18638
53054881,-25.52718,-49.18638
46352953,-25.43256,-49.18633
90462742,-25.43256,-49.18633
43478891,-25.38237,-49.18632
95760709,-25.43764,-49.18626
102047677,-25.42017,-49.18622
100536824,-25.54318,-49.1862
81924518,-25.41193,-49.18619
92003680,-25.41952,-49.18613
66444870,-25.55834,-49.18613
44645597,-25.41632,-49.1861
96934689,-25.45303,-49.18603
63677253,-25.51677,-49.18601
54675529,-25.36773,-49.18597
81258208,-25.51517,-49.18589
64235700,-25.39071,-49.1858
63026597,-25.41643,-49.1857
49807900,-25.42161,-49.18567
77724003,-25.38926,-49.18556
78031010,-25.36291,-49.18556
77097777,-25.37661,-49.18553
76204979,-25.42823,-49.1855
53975740,-24.74867,-49.18547
93110502,-25.39639,-49.18547
91695589,-25.43524,-49.18541
85330671,-25.45195,-49.1854
31151604,-25.43226,-49.18534
92228925,-25.52744,-49.18528
76315550,-25.43573,-49.18524
105080462,-25.41092,-49.18523
42088690,-25.51603,-49.18519
60571470,-25.41655,-49.18517
73024856,-25.42219,-49.18517
47282070,-25.37614,-49.18517
99919630,-25.41695,-49.18516
67932789,-25.5275,-49.18512
86939602,-25.43412,-49.18512
76696561,-25.52732,-49.18512
72196904,-25.42775,-49.18506
55454500,-25.37567,-49.18503
96346930,-25.43989,-49.18499
76991954,-25.44893,-49.18496
66303303,-25.46542,-49.18484
92399819,-25.4555,-49.18471
20723008,-25.25156,-49.18466
104377437,-25.50832,-49.18465
85624543,-25.46504,-49.18465
47239018,-25.45819,-49.18461
98252275,-25.44719,-49.1846
77217896,-25.51674,-49.18458
104946237,-25.51708,-49.18454
76203514,-25.45247,-49.18454
48479349,-25.43646,-49.18452
99369966,-25.41154,-49.18447
59564849,-25.39137,-49.1844
46522042,-25.40309,-49.18437
57935092,-25.40309,-49.18437
98488643,-25.45265,-49.18433
91329850,-25.39114,-49.18431
98310550,-25.44949,-49.1842
96771240,-25.42802,-49.18419
27504271,-25.41958,-49.18418
93434200,-25.45916,-49.18411
96605464,-25.42699,-49.18407
91899702,-25.39176,-49.18405
31224970,-25.41317,-49.18401
77926706,-25.3892,-49.18401
100699162,-25.36066,-49.18399
100698476,-25.36066,-49.18399
101382332,-25.36066,-49.18399
72113553,-25.4456,-49.18389
93976267,-25.42607,-49.18389
52465535,-25.44595,-49.18377
78483913,-25.3854,-49.18377
50500201,-25.5771,-49.18371
72267836,-25.39067,-49.18363
58794786,-25.44603,-49.18357
82470200,-25.5579,-49.1835
91327245,-25.39042,-49.18347
59154535,-25.56305,-49.18342
68974809,-25.41208,-49.18337
103030646,-25.37981,-49.18324
91452996,-25.54969,-49.18321
102633924,-25.43907,-49.18318
102870713,-25.41385,-49.18305
62512404,-25.56001,-49.18304
30288940,-25.41637,-49.18303
7383312,-25315,-49.18295
100692281,-25.43008,-49.18294
96112000,-25.4459,-49.18285
70365890,-25.46431,-49.1828
65368185,-25.58974,-49.1828
78978750,-25.40478,-49.18268
81488475,-25.41306,-49.1826
58993991,-25.43434,-49.18256
57995273,-25.50846,-49.18246
76013219,-25.40739,-49.18239
33541850,-25.39195,-49.18231
94903425,-25.44787,-49.18229
63290766,-25.44285,-49.18219
92900399,-25.54307,-49.18214
40936120,-25.53631,-49.18213
91212065,-25.46077,-49.1821
99366444,-25.4233,-49.1818
98154923,-25.37499,-49.18164
69431019,-25.41675,-49.18164
49997270,-25.57681,-49.18156
93827334,-25.41757,-49.18155
100520340,-25.5156,-49.1815
36648329,-25.46571,-49.18148
94557306,-25.63944,-49.18146
38750759,-25.57678,-49.18139
36693278,-25.35658,-49.18136
60987014,-25.41304,-49.18129
39295362,-25.66626,-49.18121
20728417,-25.26204,-49.18088
46349030,-25.41943,-49.18086
100669980,-25.44849,-49.1808
93695004,-25.4488,-49.18077
85435520,-25.45186,-49.18074
27772659,-25.57077,-49.1807
63868210,-25.51953,-49.18062
86476645,-25.38651,-49.18058
91365449,-25.35969,-49.18055
94732230,-25.57625,-49.18048
101641826,-25.51747,-49.1803
78030676,-25.35641,-49.18027
101665881,-25.51742,-49.18025
49595164,-25.6364,-49.18024
79345158,-25.57665,-49.18017
69238251,-25.55091,-49.18006
33137170,-25.53472,-49.17997
32790562,-25.44876,-49.17995
43728014,-25.51456,-49.17987
102469903,-25.63283,-49.17979
47320923,-25.4516,-49.17971
93113218,-25.63754,-49.17964
91531594,-25.38454,-49.1796
99534576,-25.44229,-49.17943
21917418,-25.57732,-49.17941
92245790,-25.53155,-49.17939
72387688,-25.57075,-49.17929
36846414,-25.4504,-49.17908
104742950,-25.54372,-49.17891
59126701,-25.57663,-49.17872
82935955,-25.24161,-49.1787
69757984,-25.48997,-49.17853
94002940,-25.56142,-49.17848
91121167,-25.49026,-49.17845
38157608,-25.49351,-49.17836
103193251,-25.34844,-49.17836
78657024,-25.92724,-49.17829
29966060,-25.43771,-49.17829
66142997,-25.53235,-49.17826
45397074,-25.54927,-49.17815
88556697,-25.60632,-49.17814
96957778,-25.50834,-49.17802
68361807,-25.44785,-49.17796
56381050,-25.24235,-49.17793
104197471,-25.58802,-49.17787
96217642,-25.6382,-49.17778
93659466,-25.40197,-49.17769
77505743,-25.45193,-49.17766
63208253,-25.49398,-49.17766
40929760,-25.35243,-49.17763
82709980,-25.55205,-49.17761
94186138,-25.4901,-49.17736
43054234,-25.55798,-49.17728
99386860,-25.43108,-49.17723
74436899,-25.44328,-49.17713
91960347,-25.53269,-49.17711
7313691,-25.49014,-49.17696
99113538,-25.51138,-49.17696
83586512,-25.51141,-49.17691
51694786,-25.51141,-49.17691
65176634,-25.5617,-49.17685
92175295,-25.51146,-49.17684
88307433,-25.45533,-49.17681
102618470,-25.51149,-49.17679
7314604,-25.53254,-49.17675
7314507,-25.53183,-49.17651
7314400,-25.53183,-49.17651
65173775,-25.56882,-49.17648
85126071,-25.35077,-49.1761
93886497,-25.59163,-49.17609
96225599,-25.4353,-49.17607
91366941,-25.45251,-49.17599
80224458,-25.5614,-49.17598
34184597,-25.53806,-49.17594
62631063,-25559,-49.17583
102754110,-25.53445,-49.17577
33859434,-25.53445,-49.17577
94603570,-25.59217,-49.17567
96018437,-25.39349,-49.17554
94661987,-25.34992,-49.17552
19451067,-25.50777,-49.17546
76949141,-25.35028,-49.17523
58217509,-25.50255,-49.17522
19474741,-25.44526,-49.17517
45920222,-25.50751,-49.17514
99754762,-25.6076,-49.17512
101909870,-25.5695,-49.1751
81819692,-25.36533,-49.17508
94372888,-25.53933,-49.17506
51527731,-25.51061,-49.17498
95482105,-25.5712,-49.17494
67912079,-25.51109,-49.1749
28969421,-25.58584,-49.17488
80870830,-25.44371,-49.17477
44464975,-25.49135,-49.17477
62472712,-25.49407,-49.17475
77725530,-25.60718,-49.17468
71397221,-25.39043,-49.1746
46869549,-25.50637,-49.17453
6678700,-25.45094,-49.1745
6769551,-25.4458,-49.17444
92731422,-25.56647,-49.17407
33889856,-25.44491,-49.17404
91947952,-25.50864,-49.17396
73794538,-25.60221,-49.17384
96180196,-25.57029,-49.17379
82057915,-25.5872,-49.17379
19451016,-25.5202,-49.1737
91513995,-25.57142,-49.17368
76636291,-25.46015,-49.17363
38853957,-25.5121,-49.17356
80072364,-25.45019,-49.17355
6769594,-25.44845,-49.17345
19451032,-25.60618,-49.17328
75811588,-25.49617,-49.17327
58903658,-25.60626,-49.17326
34184732,-25.53899,-49.17322
102687560,-25.48343,-49.17312
85188735,-25.58914,-49.17303
69162280,-25.51111,-49.17298
54830990,-25.45616,-49.17291
67843948,-25.56016,-49.17278
61720089,-25.56359,-49.1727
84171065,-25.56359,-49.1727
84170557,-25.56359,-49.1727
31271758,-25.50858,-49.17264
76321410,-25.51335,-49.17263
98977440,-25.57116,-49.17248
97418374,-25.60947,-49.17247
50229389,-25.50729,-49.17244
62217151,-25.62326,-49.17223
92201644,-25.50693,-49.17221
94115079,-25.65397,-49.17215
91707625,-25.37961,-49.17203
58672079,-25.48341,-49.17197
5583497,-25.57384,-49.17194
85254673,-25.60554,-49.17188
55963862,-25.43748,-49.17184
64750108,-25585,-49.17181
54955904,-25.54967,-49.1718
96087927,-25.44282,-49.17174
80206697,-25.65384,-49.17174
99160455,-25.50509,-49.17167
80309275,-25.44382,-49.17149
81721439,-25.67173,-49.17134
97708860,-25.44894,-49.17132
28711947,-25.54994,-49.17129
39782026,-25.56255,-49.17102
20342454,-25.69586,-49.17087
75933110,-25.50584,-49.17085
82738297,-25.69399,-49.17084
92773818,-25.56255,-49.17084
99943271,-25.44784,-49.17076
91718775,-25.57867,-49.17076
77839196,-25.65566,-49.17072
82334480,-25.66268,-49.17044
82344140,-25.66268,-49.17044
64201082,-25.65956,-49.17043
28278038,-25.39322,-49.17042
98044702,-25.61794,-49.17011
100561195,-25.57936,-49.17008
40015530,-25.66189,-49.17001
38889129,-25.66291,-49.16999
69434905,-25.49368,-49.16998
90901843,-25.6631,-49.16993
38891034,-25.6632,-49.16988
19450923,-25.43014,-49.16984
70546240,-25.66339,-49.1698
82261318,-25.56423,-49.16979
38890747,-25.66348,-49.16975
94494371,-25.60584,-49.16975
42275172,-25.51088,-49.16971
77238060,-25.66358,-49.1697
77561112,-25.66368,-49.16966
94671648,-25.55675,-49.16965
78690790,-25.66379,-49.1696
72542497,-25.66389,-49.16955
94623856,-25.49783,-49.16939
30464889,-25.50261,-49.16934
50227203,-25.56983,-49.16928
49262653,-25.5612,-49.16923
70365318,-25.65469,-49.16915
97726273,-25.65408,-49.1691
52310884,-25.55729,-49.16902
98973576,-25.44836,-49.16887
63294249,-25.51232,-49.16871
83869824,-25.5027,-49.16859
97217840,-25.39287,-49.16835
5723108,-25.24309,-49.16832
89211979,-25.5117,-49.1683
103832599,-25.47328,-49.16824
78863619,-25.65396,-49.16817
98203614,-25.36071,-49.16817
96022647,-25.4455,-49.16816
47995203,-25.51218,-49.16815
69022810,-25.50055,-49.16782
38886421,-25.66338,-49.16766
73506591,-25.21258,-49.16758
76514587,-25.58506,-49.16745
70518556,-25.55926,-49.16735
61654183,-25.43581,-49.16734
62936255,-25.56287,-49.16718
67820425,-25.39235,-49.16697
94550328,-25.65274,-49.16682
38054388,-25.51204,-49.16659
60512989,-25.49734,-49.16641
44001479,-25.3353,-49.16641
42162203,-25.55969,-49.16628
99514532,-25.56664,-49.16621
44001681,-25.33581,-49.16614
91613345,-25.66188,-49.16612
90067789,-25.43065,-49.16599
45276145,-25.45633,-49.16595
58056122,-25.38753,-49.16595
95954414,-25.37918,-49.16588
42279607,-25.35028,-49.1658
95272852,-25.3917,-49.16575
94663270,-25.39073,-49.16573
59418397,-25.3849,-49.16568
104348569,-25.3936,-49.16549
97374571,-25.38535,-49.16549
80725783,-25.66714,-49.16543
77701720,-25.38752,-49.16543
38351412,-25.51785,-49.16502
89574540,-25.38587,-49.16501
91767210,-25.35753,-49.16489
75044390,-25.38658,-49.16486
44781539,-25.39805,-49.16482
36222658,-25.38155,-49.16477
98957279,-25.43278,-49.16463
19450915,-25.43669,-49.16448
92607250,-25.38597,-49.16447
27940942,-25.44305,-49.16446
45129339,-25.3856,-49.16444
69249679,-25.51889,-49.16436
80013112,-25.4966,-49.16424
92771947,-25.38325,-49.16423
38910098,-25.56306,-49.16422
68198442,-25.49591,-49.1642
46045198,-25.56116,-49.16416
44508395,-25.39733,-49.16409
46691243,-25.4689,-49.16408
102132690,-25.43373,-49.16384
82134154,-25.38528,-49.16374
97102490,-25.39011,-49.16365
63748428,-25.3811,-49.16361
82467137,-25.38218,-49.16355
33425132,-25.60984,-49.16315
79322581,-25.34052,-49.16314
76082768,-25.38597,-49.16306
97552925,-25.43096,-49.16297
94806390,-25.38264,-49.16293
94837350,-25.39429,-49.16291
91329493,-25.44002,-49.16286
93375824,-25.38525,-49.16278
93141815,-25.42456,-49.16272
80632637,-25.43445,-49.16253
99184729,-25.38366,-49.16246
66343550,-25.51922,-49.16241
78843170,-25.47706,-49.16239
53978978,-25.43444,-49.1621
40800598,-25.54109,-49.16206
26298180,-25.56269,-49.16201
92012795,-25.38267,-49.16193
84948230,-25.49546,-49.1617
64866319,-25.56358,-49.16162
71217436,-25.52092,-49.16153
44512104,-25.59112,-49.16132
96663235,-25.47717,-49.16129
34734210,-25.50645,-49.16092
76214486,-25.3844,-49.1609
26298198,-25.56354,-49.16085
91687748,-25.51584,-49.16077
19451083,-25.49291,-49.16074
99879042,-25.54486,-49.1607
19001789,-25.5215,-49.16055
70235619,-25.56607,-49.16051
58482059,-25.63399,-49.16049
93305516,-25.47787,-49.16016
7062230,-25.32159,-49.16016
35113804,-25.65626,-49.16014
49468260,-25.63729,-49.16005
71718621,-25.65787,-49.15987
41719239,-25.52205,-49.15982
70778442,-25.65256,-49.15981
72249722,-25.65256,-49.15981
95633758,-25.38438,-49.15965
65723473,-25.37014,-49.1595
20995725,-25.51448,-49.15949
7383339,-25.3756,-49.15947
100659730,-25.37254,-49.15929
84759151,-25.56578,-49.15923
42528313,-25.3221,-49.15908
97814458,-25.37319,-49.15906
92685048,-25.38885,-49.15871
66348293,-25.64386,-49.1587
90567331,-25.4909,-49.15866
5836760,-25.37992,-49.15858
85000353,-25.49219,-49.15838
40305481,-25.65425,-49.15829
71744207,-25.47751,-49.15821
80350844,-25.55412,-49.15814
99261227,-25.52274,-49.15812
99323486,-25.52274,-49.15812
46896147,-25.55165,-49.15809
55812937,-25.64516,-49.15806
94550875,-25.52286,-49.15784
80337902,-25.49246,-49.1578
70777969,-25.6524,-49.1578
28771346,-25.49329,-49.15771
